iteration,0,1,2,3,4,5,6,7
772,140,425,96,12,4,2,0,0
773,140,426,94,13,4,2,0,0
774,140,425,97,11,4,1,1,0
775,140,424,97,13,3,2,0,0
776,140,424,97,13,3,2,0,0
777,140,424,98,11,4,2,0,0
778,140,424,96,14,4,1,0,0
779,140,425,94,16,3,0,1,0
780,140,424,96,14,4,1,0,0
781,140,426,94,13,4,2,0,0
782,140,425,96,12,4,2,0,0
783,140,426,93,15,3,2,0,0
784,140,425,96,12,4,2,0,0
785,140,425,95,14,3,2,0,0
786,140,427,92,15,3,1,1,0
787,140,427,93,13,4,1,1,0
788,140,426,93,15,3,2,0,0
789,140,426,94,13,4,2,0,0
790,140,426,94,13,4,2,0,0
791,140,425,96,12,4,2,0,0
792,140,428,90,16,3,1,1,0
793,140,428,90,16,3,1,1,0
794,140,426,94,13,4,2,0,0
795,140,425,95,14,3,2,0,0
796,140,427,92,14,4,2,0,0
797,140,427,92,15,3,1,1,0
798,140,424,97,13,3,2,0,0
799,140,425,95,14,3,2,0,0
800,140,428,91,14,4,1,1,0
801,140,428,89,17,3,2,0,0
802,140,426,93,15,3,2,0,0
803,140,429,88,17,3,1,1,0
804,140,426,94,13,4,2,0,0
805,140,425,96,12,4,2,0,0
806,140,424,98,11,4,2,0,0
807,140,426,93,15,3,2,0,0
808,140,427,92,15,3,1,1,0
809,140,426,95,12,4,1,1,0
810,140,427,93,13,4,1,1,0
811,140,425,95,14,3,2,0,0
812,140,426,95,12,4,1,1,0
813,140,424,97,13,3,2,0,0
814,140,425,95,14,3,2,0,0
815,140,425,97,11,4,1,1,0
816,140,426,94,14,3,1,1,0
817,140,426,95,12,4,1,1,0
818,140,427,93,13,4,1,1,0
819,140,426,93,15,3,2,0,0
820,140,426,94,13,4,2,0,0
821,140,425,95,14,3,2,0,0
822,140,427,92,14,4,2,0,0
823,140,426,94,13,4,2,0,0
824,140,427,91,16,3,2,0,0
825,140,426,93,15,3,2,0,0
826,140,425,95,14,3,2,0,0
827,140,426,93,15,3,2,0,0
828,140,427,91,16,3,2,0,0
829,140,426,94,13,4,2,0,0
830,140,425,96,12,4,2,0,0
831,140,426,93,15,3,2,0,0
832,140,425,95,14,3,2,0,0
833,140,425,95,14,3,2,0,0
834,140,425,95,14,3,2,0,0
835,140,426,94,13,4,2,0,0
836,140,426,94,13,4,2,0,0
837,140,424,97,13,3,2,0,0
838,140,426,95,12,4,1,1,0
839,140,426,93,15,3,2,0,0
840,140,425,96,12,4,2,0,0
841,140,425,97,11,4,1,1,0
842,140,424,98,11,4,2,0,0
843,140,424,98,11,4,2,0,0
844,140,425,95,14,3,2,0,0
845,140,426,93,15,3,2,0,0
846,140,425,95,14,3,2,0,0
847,140,425,96,12,4,2,0,0
848,140,426,94,14,3,1,1,0
849,140,427,92,15,3,1,1,0
850,140,427,93,13,4,1,1,0
851,140,426,95,12,4,1,1,0
852,140,426,94,14,3,1,1,0
853,140,426,94,14,3,1,1,0
854,140,425,96,13,3,1,1,0
855,140,426,94,14,3,1,1,0
856,140,426,95,12,4,1,1,0
857,140,425,96,13,3,1,1,0
858,140,425,96,13,3,1,1,0
859,140,427,93,13,4,1,1,0
860,140,426,94,13,4,2,0,0
861,140,427,92,15,3,1,1,0
862,140,424,98,11,4,2,0,0
863,140,426,94,13,4,2,0,0
864,140,427,92,14,4,2,0,0
865,140,426,94,13,4,2,0,0
866,140,427,93,13,4,1,1,0
867,140,427,92,15,3,1,1,0
868,140,427,93,13,4,1,1,0
869,140,428,91,14,4,1,1,0
870,140,427,92,15,3,1,1,0
871,140,425,95,14,3,2,0,0
872,140,425,95,14,3,2,0,0
873,140,425,96,12,4,2,0,0
874,140,426,95,12,4,1,1,0
875,140,426,94,14,3,1,1,0
876,140,425,96,13,3,1,1,0
877,140,427,92,14,4,2,0,0
878,140,427,92,14,4,2,0,0
879,140,427,92,15,3,1,1,0
880,140,427,94,11,5,1,1,0
881,140,426,94,14,3,1,1,0
882,140,424,98,11,4,2,0,0
883,140,425,96,13,3,1,1,0
884,140,424,97,13,3,2,0,0
885,140,424,97,13,3,2,0,0
886,140,424,97,13,3,2,0,0
887,140,424,98,11,4,2,0,0
888,140,424,97,13,3,2,0,0
889,140,425,97,11,4,1,1,0
890,140,425,97,11,4,1,1,0
891,140,425,96,12,4,2,0,0
892,140,426,94,13,4,2,0,0
893,140,424,98,11,4,2,0,0
894,140,426,95,12,4,1,1,0
895,140,425,96,12,4,2,0,0
896,140,427,93,13,4,1,1,0
897,140,425,96,12,4,2,0,0
898,140,425,95,14,3,2,0,0
899,140,427,92,15,3,1,1,0
900,140,424,97,13,3,2,0,0
901,140,426,94,14,3,1,1,0
902,140,428,90,16,3,1,1,0
903,140,426,93,15,3,2,0,0
904,140,426,94,13,4,2,0,0
905,140,425,96,13,3,1,1,0
906,140,426,93,15,3,2,0,0
907,140,425,96,12,4,2,0,0
908,140,425,96,13,3,1,1,0
909,140,425,96,13,3,1,1,0
910,140,425,95,15,2,1,1,0
911,140,425,96,13,3,1,1,0
912,140,423,98,14,2,2,0,0
913,140,425,95,14,3,2,0,0
914,140,424,97,13,3,2,0,0
915,140,424,97,13,3,2,0,0
916,140,424,96,15,2,2,0,0
917,140,427,92,14,4,2,0,0
918,140,426,94,13,4,2,0,0
919,140,427,91,16,3,2,0,0
920,140,428,90,15,4,2,0,0
921,140,427,91,16,3,2,0,0
922,140,425,96,12,4,2,0,0
923,141,422,98,13,3,2,0,0
924,141,423,97,12,4,2,0,0
925,141,423,97,12,4,2,0,0
926,141,425,93,15,3,1,1,0
927,142,421,98,12,4,2,0,0
928,142,423,95,13,4,1,1,0
929,142,421,98,12,4,2,0,0
930,142,422,96,13,4,2,0,0
931,142,423,95,13,4,1,1,0
932,142,422,95,15,4,0,1,0
933,142,422,96,13,5,0,1,0
934,142,422,96,13,5,0,1,0
935,142,422,97,12,4,1,1,0
936,142,422,97,12,4,1,1,0
937,142,423,94,15,3,1,1,0
938,142,421,97,14,3,2,0,0
939,142,421,98,12,4,2,0,0
940,142,424,94,12,5,1,1,0
941,142,423,94,14,4,2,0,0
942,142,422,97,11,5,2,0,0
943,142,422,97,12,4,1,1,0
944,142,423,95,13,4,1,1,0
945,142,421,96,15,4,1,0,0
946,142,422,95,14,5,1,0,0
947,142,422,94,16,4,1,0,0
948,142,423,92,17,4,1,0,0
949,142,422,93,18,3,1,0,0
950,142,423,93,15,5,1,0,0
951,142,421,98,12,5,0,1,0
952,142,421,96,16,3,0,1,0
953,142,421,99,10,6,0,1,0
954,142,419,102,10,4,2,0,0
955,142,418,103,11,3,2,0,0
956,142,419,102,10,4,2,0,0
957,142,420,99,13,3,2,0,0
958,142,421,98,12,4,2,0,0
959,142,420,101,10,4,1,1,0
960,142,419,102,10,4,2,0,0
961,142,419,101,12,3,2,0,0
962,142,420,99,13,3,2,0,0
963,142,420,100,11,4,2,0,0
964,142,421,98,13,3,1,1,0
965,142,422,97,12,4,1,1,0
966,142,422,96,13,4,2,0,0
967,142,421,97,14,3,2,0,0
968,142,420,101,10,4,1,1,0
969,142,422,96,14,3,1,1,0
970,142,422,96,14,3,1,1,0
971,141,421,100,12,3,2,0,0
972,141,421,100,12,3,2,0,0
973,142,419,101,12,3,2,0,0
974,142,420,99,13,3,2,0,0
975,142,421,99,11,4,1,1,0
976,142,420,99,13,3,2,0,0
977,142,423,95,13,4,1,1,0
978,142,421,97,14,3,2,0,0
979,142,419,102,10,4,2,0,0
980,142,420,100,11,4,2,0,0
981,142,421,98,12,4,2,0,0
982,142,420,100,12,3,1,1,0
983,142,421,98,13,3,1,1,0
984,142,421,98,13,3,1,1,0
985,142,421,99,11,4,1,1,0
986,142,422,97,12,4,1,1,0
987,142,421,97,14,3,2,0,0
988,142,421,98,13,3,1,1,0
989,142,423,95,13,4,1,1,0
990,142,420,100,11,4,2,0,0
991,142,421,97,14,3,2,0,0
992,142,420,99,13,3,2,0,0
993,142,422,96,14,3,1,1,0
994,142,421,98,12,4,2,0,0
995,142,423,95,12,5,2,0,0
996,142,421,97,14,3,2,0,0
997,142,419,101,12,3,2,0,0
998,142,419,102,10,4,2,0,0
999,142,420,100,11,4,2,0,0
1000,142,421,99,11,4,1,1,0
1001,142,420,99,13,3,2,0,0
1002,142,421,97,14,3,2,0,0
1003,142,424,92,16,3,1,1,0
1004,142,421,97,14,3,2,0,0
1005,142,420,100,11,4,2,0,0
1006,142,420,100,11,4,2,0,0
1007,142,420,99,13,3,2,0,0
1008,142,420,100,11,4,2,0,0
1009,142,422,97,12,4,1,1,0
1010,142,422,96,13,4,2,0,0
1011,142,421,98,12,4,2,0,0
1012,142,422,96,13,4,2,0,0
1013,142,421,98,12,4,2,0,0
1014,142,421,98,13,3,1,1,0
1015,142,418,104,9,4,2,0,0
1016,142,421,98,12,4,2,0,0
1017,142,422,97,12,4,1,1,0
1018,142,421,99,11,4,1,1,0
1019,142,418,103,12,1,3,0,0
1020,143,418,102,11,2,2,1,0
1021,143,419,100,11,4,1,1,0
1022,143,419,100,11,4,1,1,0
1023,143,417,103,10,4,2,0,0
1024,143,419,98,14,3,2,0,0
1025,143,418,101,11,4,2,0,0
1026,143,419,99,12,4,2,0,0
1027,143,419,99,12,4,2,0,0
1028,143,418,100,13,3,2,0,0
1029,143,419,98,14,3,2,0,0
1030,143,421,96,13,4,1,1,0
1031,143,419,98,14,3,2,0,0
1032,143,420,96,15,3,2,0,0
1033,143,420,97,13,4,2,0,0
1034,143,420,97,14,3,1,1,0
1035,143,420,97,14,3,1,1,0
1036,143,420,97,14,3,1,1,0
1037,143,421,95,15,3,1,1,0
1038,143,422,93,16,3,1,1,0
1039,143,420,97,14,3,1,1,0
1040,144,419,96,15,3,1,1,0
1041,144,420,93,17,3,2,0,0
1042,144,419,96,15,3,1,1,0
1043,144,417,101,11,4,1,1,0
1044,144,418,97,15,3,2,0,0
1045,144,416,102,11,4,2,0,0
1046,144,417,99,14,3,2,0,0
1047,144,417,100,12,4,2,0,0
1048,144,419,96,14,4,2,0,0
1049,144,417,99,14,3,2,0,0
1050,144,418,99,12,4,1,1,0
1051,144,419,97,13,4,1,1,0
1052,144,417,100,12,4,2,0,0
1053,144,417,100,13,3,1,1,0
1054,144,415,104,10,4,2,0,0
1055,144,416,101,13,3,2,0,0
1056,144,417,100,12,4,2,0,0
1057,144,416,101,13,3,2,0,0
1058,144,416,102,11,4,2,0,0
1059,144,417,99,14,3,2,0,0
1060,144,418,98,13,4,2,0,0
1061,144,417,100,12,4,2,0,0
1062,144,419,96,15,3,1,1,0
1063,144,418,97,15,3,2,0,0
1064,144,419,96,15,3,1,1,0
1065,144,418,98,13,4,2,0,0
1066,144,418,97,15,3,2,0,0
1067,144,418,98,13,4,2,0,0
1068,144,416,102,11,4,2,0,0
1069,144,417,100,12,4,2,0,0
1070,144,416,101,13,3,2,0,0
1071,144,417,100,12,4,2,0,0
1072,144,418,99,11,5,2,0,0
1073,144,417,99,14,3,2,0,0
1074,144,417,99,14,3,2,0,0
1075,144,415,104,10,4,2,0,0
1076,144,415,103,12,3,2,0,0
1077,144,416,102,11,4,2,0,0
1078,144,416,101,13,3,2,0,0
1079,144,416,102,11,4,2,0,0
1080,144,416,102,11,4,2,0,0
1081,144,417,101,10,5,2,0,0
1082,144,418,99,12,4,1,1,0
1083,144,419,97,13,4,1,1,0
1084,144,416,101,13,3,2,0,0
1085,144,417,100,12,4,2,0,0
1086,144,418,98,13,4,2,0,0
1087,144,416,101,12,5,1,0,0
1088,144,416,101,12,5,1,0,0
1089,144,416,100,14,4,1,0,0
1090,144,415,103,11,5,1,0,0
1091,144,415,102,13,4,1,0,0
1092,144,416,100,14,4,1,0,0
1093,145,416,96,18,3,1,0,0
1094,145,417,96,16,4,0,1,0
1095,145,415,100,13,5,1,0,0
1096,145,415,100,13,5,1,0,0
1097,145,416,99,13,4,2,0,0
1098,145,416,98,15,3,2,0,0
1099,145,416,99,13,4,2,0,0
1100,146,415,98,14,4,2,0,0
1101,146,414,101,11,5,2,0,0
1102,146,415,97,16,3,2,0,0
1103,146,414,100,13,4,2,0,0
1104,146,414,100,13,4,2,0,0
1105,146,415,95,19,3,1,0,0
1106,146,414,98,16,4,1,0,0
1107,146,414,98,16,4,1,0,0
1108,146,413,101,13,5,1,0,0
1109,146,412,101,16,3,1,0,0
1110,146,414,98,17,3,0,1,0
1111,146,413,101,14,4,0,1,0
1112,146,413,101,14,4,0,1,0
1113,146,415,97,16,4,0,1,0
1114,146,414,98,16,4,1,0,0
1115,146,416,95,17,3,2,0,0
1116,146,414,99,15,3,2,0,0
1117,146,414,98,16,4,1,0,0
1118,146,414,100,13,4,2,0,0
1119,146,416,96,16,3,1,1,0
1120,146,415,97,16,3,2,0,0
1121,146,414,99,15,3,2,0,0
1122,146,413,101,14,3,2,0,0
1123,146,415,97,16,3,2,0,0
1124,146,415,98,14,4,2,0,0
1125,146,415,98,14,4,2,0,0
1126,146,414,99,15,3,2,0,0
1127,146,417,94,17,3,1,1,0
1128,146,416,97,14,4,1,1,0
1129,146,416,96,15,4,2,0,0
1130,146,414,99,15,3,2,0,0
1131,146,416,96,16,3,1,1,0
1132,146,416,97,14,4,1,1,0
1133,146,417,94,16,4,2,0,0
1134,146,416,96,15,4,2,0,0
1135,146,415,99,13,4,1,1,0
1136,146,415,99,13,4,1,1,0
1137,146,415,98,14,4,2,0,0
1138,146,416,96,16,3,1,1,0
1139,146,416,96,15,4,2,0,0
1140,146,417,94,16,4,2,0,0
1141,146,416,94,18,4,1,0,0
1142,146,416,94,18,4,1,0,0
1143,146,416,96,15,5,0,1,0
1144,146,415,98,13,6,1,0,0
1145,146,415,97,16,3,2,0,0
1146,146,415,97,16,3,2,0,0
1147,146,415,97,16,3,2,0,0
1148,146,416,96,16,3,1,1,0
1149,146,416,96,16,3,1,1,0
1150,146,414,100,13,4,2,0,0
1151,146,415,98,14,4,2,0,0
1152,146,415,97,16,3,2,0,0
1153,146,414,99,14,5,1,0,0
1154,146,414,98,16,4,1,0,0
1155,146,414,99,14,5,1,0,0
1156,146,415,98,14,4,2,0,0
1157,146,414,99,15,3,2,0,0
1158,146,415,97,16,3,2,0,0
1159,146,413,102,12,4,2,0,0
1160,146,415,97,16,3,2,0,0
1161,146,415,98,14,4,2,0,0
1162,146,416,97,14,4,1,1,0
1163,146,415,98,14,4,2,0,0
1164,146,416,96,15,4,2,0,0
1165,146,416,96,15,4,2,0,0
1166,146,415,97,16,3,2,0,0
1167,146,414,100,13,4,2,0,0
1168,146,414,100,13,4,2,0,0
1169,146,416,97,14,4,1,1,0
1170,146,416,95,17,3,2,0,0
1171,146,413,102,12,4,2,0,0
1172,146,413,102,12,4,2,0,0
1173,146,416,95,17,3,2,0,0
1174,146,414,100,13,4,2,0,0
1175,147,412,101,13,4,2,0,0
1176,147,412,101,13,4,2,0,0
1177,147,414,97,16,3,1,1,0
1178,147,412,101,13,4,2,0,0
1179,147,415,97,13,5,1,1,0
1180,147,414,98,14,4,1,1,0
1181,147,414,97,16,3,1,1,0
1182,147,411,101,15,4,1,0,0
1183,147,410,103,14,4,1,0,0
1184,147,411,101,15,4,1,0,0
1185,147,411,101,15,4,1,0,0
1186,147,413,99,14,4,2,0,0
1187,147,412,101,13,4,2,0,0
1188,147,413,99,14,4,2,0,0
1189,147,412,101,13,4,2,0,0
1190,147,414,98,14,4,1,1,0
1191,147,413,99,15,3,1,1,0
1192,147,413,99,14,4,2,0,0
1193,147,414,97,16,3,1,1,0
1194,148,412,98,15,4,2,0,0
1195,148,412,100,12,5,1,1,0
1196,148,413,96,17,3,1,1,0
1197,148,412,99,13,5,2,0,0
1198,148,410,102,13,4,2,0,0
1199,148,412,99,14,4,1,1,0
1200,148,411,100,15,3,1,1,0
1201,148,411,101,13,4,1,1,0
1202,148,412,99,14,4,1,1,0
1203,148,410,101,15,3,2,0,0
1204,148,411,99,16,3,2,0,0
1205,148,410,101,15,3,2,0,0
1206,148,411,99,16,3,2,0,0
1207,148,411,100,14,4,2,0,0
1208,148,411,101,13,4,1,1,0
1209,148,413,97,15,4,1,1,0
1210,148,411,100,14,4,2,0,0
1211,148,410,101,15,3,2,0,0
1212,148,412,97,17,3,2,0,0
1213,149,411,97,17,3,1,1,0
1214,149,408,102,15,3,2,0,0
1215,149,408,102,15,3,2,0,0
1216,149,410,99,15,4,2,0,0
1217,149,409,100,16,3,2,0,0
1218,149,410,99,15,4,2,0,0
1219,149,411,97,16,4,2,0,0
1220,149,411,96,18,3,2,0,0
1221,149,411,97,16,4,2,0,0
1222,149,410,98,17,3,2,0,0
1223,149,410,98,17,3,2,0,0
1224,149,410,99,15,4,2,0,0
1225,149,410,97,18,4,1,0,0
1226,149,411,97,16,4,2,0,0
1227,149,412,94,19,3,2,0,0
1228,149,412,96,16,4,1,1,0
1229,149,412,96,16,4,1,1,0
1230,149,410,98,17,3,2,0,0
1231,149,409,100,16,3,2,0,0
1232,149,410,99,15,4,2,0,0
1233,149,409,101,14,4,2,0,0
1234,149,410,99,15,4,2,0,0
1235,149,411,97,16,4,2,0,0
1236,149,411,96,18,3,2,0,0
1237,149,411,97,17,3,1,1,0
1238,149,410,99,16,3,1,1,0
1239,149,410,100,14,4,1,1,0
1240,149,410,99,16,3,1,1,0
1241,149,411,97,17,3,1,1,0
1242,149,411,95,19,4,1,0,0
1243,149,410,98,16,5,1,0,0
1244,149,408,101,16,4,1,0,0
1245,149,408,102,14,5,1,0,0
1246,149,409,101,14,5,0,1,0
1247,149,411,96,18,4,0,1,0
1248,149,410,97,18,4,1,0,0
1249,149,411,96,18,4,0,1,0
1250,149,410,98,17,4,0,1,0
1251,149,409,100,15,5,1,0,0
1252,149,410,98,16,5,1,0,0
1253,149,411,95,19,4,1,0,0
1254,149,410,97,18,4,1,0,0
1255,149,410,98,17,4,0,1,0
1256,149,410,98,17,4,0,1,0
1257,149,409,99,17,4,1,0,0
1258,149,408,101,16,4,1,0,0
1259,149,410,99,15,5,0,1,0
1260,149,410,98,17,4,0,1,0
1261,149,408,101,16,4,1,0,0
1262,149,408,102,14,5,1,0,0
1263,149,409,100,16,4,0,1,0
1264,149,410,98,17,4,0,1,0
1265,149,411,98,15,4,1,1,0
1266,149,410,100,14,4,1,1,0
1267,149,410,100,14,4,1,1,0
1268,149,408,103,13,4,2,0,0
1269,149,408,103,13,4,2,0,0
1270,149,408,102,15,3,2,0,0
1271,149,410,99,16,3,1,1,0
1272,149,409,101,14,4,2,0,0
1273,149,409,101,14,4,2,0,0
1274,149,409,102,13,4,1,1,0
1275,149,409,102,13,4,1,1,0
1276,149,407,103,16,2,2,0,0
1277,150,406,103,15,3,2,0,0
1278,150,409,98,17,3,1,1,0
1279,150,409,98,17,3,1,1,0
1280,150,409,98,17,3,1,1,0
1281,150,406,104,13,4,2,0,0
1282,150,406,104,13,4,2,0,0
1283,150,407,103,13,4,1,1,0
1284,150,407,102,14,4,2,0,0
1285,150,407,101,16,3,2,0,0
1286,150,410,97,16,4,1,1,0
1287,150,408,100,15,4,2,0,0
1288,150,406,103,15,3,2,0,0
1289,150,407,103,13,4,1,1,0
1290,150,407,102,14,4,2,0,0
1291,150,407,103,13,4,1,1,0
1292,150,407,101,16,3,2,0,0
1293,150,406,103,15,3,2,0,0
1294,150,407,101,16,3,2,0,0
1295,150,408,101,14,4,1,1,0
1296,150,407,103,13,4,1,1,0
1297,150,407,102,14,4,2,0,0
1298,150,408,100,15,4,2,0,0
1299,150,408,99,17,3,2,0,0
1300,150,408,99,17,3,2,0,0
1301,150,407,102,14,4,2,0,0
1302,150,406,103,15,3,2,0,0
1303,150,406,104,13,4,2,0,0
1304,150,407,103,13,4,1,1,0
1305,150,407,103,13,4,1,1,0
1306,150,407,102,14,4,2,0,0
1307,150,407,101,16,3,2,0,0
1308,150,406,103,15,3,2,0,0
1309,150,407,101,16,3,2,0,0
1310,150,408,100,15,4,2,0,0
1311,150,408,100,15,4,2,0,0
1312,150,406,103,15,3,2,0,0
1313,150,407,102,14,4,2,0,0
1314,150,406,103,15,3,2,0,0
1315,150,406,103,15,3,2,0,0
1316,150,405,106,12,4,2,0,0
1317,150,405,106,12,4,2,0,0
1318,150,406,104,13,4,2,0,0
1319,150,408,100,16,3,1,1,0
1320,150,406,103,15,3,2,0,0
1321,150,407,102,14,4,2,0,0
1322,150,408,100,15,4,2,0,0
1323,150,409,99,14,5,2,0,0
1324,150,407,102,15,3,1,1,0
1325,150,407,102,14,4,2,0,0
1326,150,405,104,15,4,1,0,0
1327,150,405,105,13,5,1,0,0
1328,150,406,103,15,4,0,1,0
1329,150,406,104,13,4,2,0,0
1330,150,408,101,13,5,2,0,0
1331,150,408,100,16,3,1,1,0
1332,150,407,102,15,3,1,1,0
1333,150,406,104,13,4,2,0,0
1334,150,407,102,15,3,1,1,0
1335,150,405,106,13,3,1,1,0
1336,150,406,105,12,4,1,1,0
1337,150,405,105,14,3,2,0,0
1338,150,407,103,13,4,1,1,0
1339,150,407,102,14,4,2,0,0
1340,150,407,102,14,4,2,0,0
1341,150,406,103,15,3,2,0,0
1342,150,407,101,16,3,2,0,0
1343,150,407,101,16,3,2,0,0
1344,150,408,101,14,4,1,1,0
1345,150,406,103,15,3,2,0,0
1346,150,406,103,15,3,2,0,0
1347,150,406,103,15,3,2,0,0
1348,150,405,106,12,4,2,0,0
1349,150,406,104,13,4,2,0,0
1350,150,406,103,15,3,2,0,0
1351,150,405,106,12,4,2,0,0
1352,150,407,102,14,4,2,0,0
1353,150,407,103,13,4,1,1,0
1354,150,405,106,12,4,2,0,0
1355,150,407,103,13,4,1,1,0
1356,150,408,100,16,3,1,1,0
1357,150,406,104,14,3,1,1,0
1358,150,407,103,13,4,1,1,0
1359,150,407,103,13,4,1,1,0
1360,150,406,105,12,4,1,1,0
1361,150,405,105,14,3,2,0,0
1362,150,406,104,13,4,2,0,0
1363,150,407,102,14,4,2,0,0
1364,150,407,101,16,3,2,0,0
1365,150,407,101,16,3,2,0,0
1366,150,406,104,14,3,1,1,0
1367,150,406,103,15,3,2,0,0
1368,150,407,102,15,3,1,1,0
1369,150,408,99,17,3,2,0,0
1370,150,408,100,16,3,1,1,0
1371,150,408,100,16,3,1,1,0
1372,150,406,104,13,4,2,0,0
1373,150,407,102,14,4,2,0,0
1374,150,406,104,13,4,2,0,0
1375,150,407,102,14,4,2,0,0
1376,150,407,102,14,4,2,0,0
1377,150,407,102,14,4,2,0,0
1378,150,406,104,13,4,2,0,0
1379,150,408,100,15,4,2,0,0
1380,150,407,101,16,3,2,0,0
1381,150,407,102,14,4,2,0,0
1382,150,406,104,13,4,2,0,0
1383,150,407,102,14,4,2,0,0
1384,150,408,100,16,3,1,1,0
1385,150,409,98,16,4,2,0,0
1386,150,407,101,16,3,2,0,0
1387,150,408,99,17,3,2,0,0
1388,150,407,101,16,3,2,0,0
1389,150,409,97,18,3,2,0,0
1390,150,409,98,16,4,2,0,0
1391,150,408,99,17,3,2,0,0
1392,150,409,99,15,4,1,1,0
1393,150,409,99,15,4,1,1,0
1394,151,408,97,18,3,1,1,0
1395,151,408,97,18,3,1,1,0
1396,151,409,95,19,3,1,1,0
1397,151,408,96,19,3,2,0,0
1398,151,408,97,17,4,2,0,0
1399,151,407,98,18,3,2,0,0
1400,151,408,96,19,3,2,0,0
1401,151,407,99,16,4,2,0,0
1402,151,408,97,18,3,1,1,0
1403,151,407,99,17,3,1,1,0
1404,151,407,99,17,3,1,1,0
1405,151,409,95,19,3,1,1,0
1406,151,409,96,17,4,1,1,0
1407,151,408,97,17,4,2,0,0
1408,151,409,95,18,4,2,0,0
1409,151,408,97,17,4,2,0,0
1410,151,408,96,19,3,2,0,0
1411,151,407,98,18,3,2,0,0
1412,151,408,97,18,3,1,1,0
1413,151,409,96,17,4,1,1,0
1414,151,407,100,15,4,1,1,0
1415,151,407,98,18,3,2,0,0
1416,151,408,98,16,4,1,1,0
1417,151,407,99,16,4,2,0,0
1418,151,407,99,17,3,1,1,0
1419,151,408,98,16,4,1,1,0
1420,151,408,98,16,4,1,1,0
1421,151,407,99,16,4,2,0,0
1422,151,407,98,18,3,2,0,0
1423,151,408,97,18,3,1,1,0
1424,151,406,100,17,3,2,0,0
1425,151,409,96,17,4,1,1,0
1426,151,406,101,15,4,2,0,0
1427,151,407,100,15,4,1,1,0
1428,151,407,100,15,4,1,1,0
1429,151,406,101,15,4,2,0,0
1430,151,408,97,17,4,2,0,0
1431,151,407,98,18,3,2,0,0
1432,151,409,95,19,3,1,1,0
1433,151,409,95,19,3,1,1,0
1434,152,407,97,17,4,1,1,0
1435,152,405,101,15,4,1,1,0
1436,152,405,101,15,4,1,1,0
1437,152,406,97,19,3,2,0,0
1438,152,405,101,15,4,1,1,0
1439,152,404,103,14,4,1,1,0
1440,152,403,104,14,4,2,0,0
1441,152,404,102,15,4,2,0,0
1442,152,404,101,17,3,2,0,0
1443,152,403,104,14,4,2,0,0
1444,152,404,103,14,4,1,1,0
1445,152,404,101,17,3,2,0,0
1446,152,405,100,16,4,2,0,0
1447,152,404,102,15,4,2,0,0
1448,152,403,104,14,4,2,0,0
1449,152,404,102,15,4,2,0,0
1450,152,404,102,15,4,2,0,0
1451,152,403,104,14,4,2,0,0
1452,152,405,101,15,4,1,1,0
1453,152,405,99,18,3,2,0,0
1454,152,405,99,18,3,2,0,0
1455,152,406,99,16,4,1,1,0
1456,152,406,99,16,4,1,1,0
1457,152,405,100,17,3,1,1,0
1458,152,404,102,15,4,2,0,0
1459,152,405,100,17,3,1,1,0
1460,152,406,99,16,4,1,1,0
1461,152,405,101,15,4,1,1,0
1462,152,405,99,18,3,2,0,0
1463,152,406,98,17,4,2,0,0
1464,152,406,97,19,3,2,0,0
1465,152,405,99,18,3,2,0,0
1466,152,405,100,17,3,1,1,0
1467,152,404,103,14,4,1,1,0
1468,152,404,103,14,4,1,1,0
1469,153,402,103,15,4,2,0,0
1470,153,402,104,14,4,1,1,0
1471,153,403,101,17,3,1,1,0
1472,153,401,104,16,3,2,0,0
1473,153,402,102,17,3,2,0,0
1474,153,403,100,18,3,2,0,0
1475,153,401,104,16,3,2,0,0
1476,153,402,103,16,3,1,1,0
1477,153,404,100,16,4,1,1,0
1478,153,402,103,16,3,1,1,0
1479,153,401,105,14,4,2,0,0
1480,153,402,102,18,1,3,0,0
1481,153,404,100,16,4,1,1,0
1482,153,401,104,16,3,2,0,0
1483,153,402,103,16,3,1,1,0
1484,153,402,104,14,4,1,1,0
1485,153,401,105,14,4,2,0,0
1486,153,402,103,15,4,2,0,0
1487,153,402,103,15,4,2,0,0
1488,153,403,101,16,4,2,0,0
1489,153,403,100,18,3,2,0,0
1490,153,402,103,16,3,1,1,0
1491,153,404,99,18,3,1,1,0
1492,153,402,104,14,4,1,1,0
1493,153,403,101,17,3,1,1,0
1494,153,403,102,15,4,1,1,0
1495,153,402,103,16,3,1,1,0
1496,153,404,99,17,4,2,0,0
1497,153,403,101,16,4,2,0,0
1498,153,402,102,17,3,2,0,0
1499,153,402,102,17,3,2,0,0
1500,153,402,102,17,3,2,0,0
1501,153,403,101,16,4,2,0,0
1502,153,403,101,16,4,2,0,0
1503,153,403,101,16,4,2,0,0
1504,153,403,100,18,3,2,0,0
1505,153,403,100,18,3,2,0,0
1506,153,401,105,14,4,2,0,0
1507,153,402,103,15,4,2,0,0
1508,153,401,104,16,3,2,0,0
1509,154,399,105,16,3,2,0,0
1510,154,402,101,16,4,1,1,0
1511,154,400,104,16,3,1,1,0
1512,154,399,106,14,4,2,0,0
1513,154,401,103,15,4,1,1,0
1514,154,403,98,19,3,1,1,0
1515,154,402,101,16,4,1,1,0
1516,154,403,98,19,3,1,1,0
1517,154,402,101,16,4,1,1,0
1518,154,402,100,18,3,1,1,0
